artist_name,track_name,rank,playcount
Alicia Keys,Heartburn,20,604836
Yena,SMILEY(Feat. BIBI),1,3292785
Yena,NEMONEMO,2,2896603
Yena,Hate Rodrigo (Feat. YUQI),3,1659357
Yena,Love War (feat. BE'O),4,1776429
Yena,WICKED LOVE,5,1386210
Yena,Catch Catch,6,775991
Yena,PRETTY BOYS,7,966392
Yena,Lxxk 2 U,8,1022587
Yena,SMARTPHONE,9,953220
Yena,Before Anyone Else,10,435160
Yena,Good Girls in the Dark,11,481334
Yena,Good Morning,12,513936
Yena,Being a Good Girl Hurts,13,367202
Yena,Sugar,14,272453
Yena,BAD HOBBY,15,423143
Yena,It was love,16,320288
Yena,VACAY,17,361909
Yena,Anyone But You (Feat. MIRYO of Brown Eyed Girls),18,294048
Yena,Wash Away,19,314125
Yena,Lemon-Aid,20,309666
New Order,Blue Monday,1,10232920
New Order,Bizarre Love Triangle,2,7278899
New Order,Ceremony,3,4414023
New Order,Age of Consent - 2015 Remaster,4,5425046
New Order,Temptation,5,3511561
New Order,True Faith,6,2965316
New Order,Blue Monday '88,7,2561335
New Order,Age of Consent,8,2425179
New Order,Regret,9,1850321
New Order,Crystal,10,2248544
New Order,Blue Monday - 2016 Remaster,11,1637968
New Order,Dreams Never End - 2015 Remaster,12,1511174
New Order,Leave Me Alone - 2015 Remaster,13,1965741
New Order,Confusion,14,890592
New Order,The Perfect Kiss,15,1067025
New Order,Thieves Like Us,16,887325
New Order,60 Miles an Hour,17,945880
New Order,Your Silent Face - 2015 Remaster,18,922346
New Order,Bizarre Love Triangle - 2024 Digital Master,19,660169
New Order,Your Silent Face,20,783289
JPEGMAFIA,1539 N. Calvert,1,11000343
JPEGMAFIA,BALD!,2,7335244
JPEGMAFIA,HAZARD DUTY PAY!,3,7468307
JPEGMAFIA,Lean Beef Patty,4,5363825
JPEGMAFIA,either on or off the drugs,5,5403203
JPEGMAFIA,Baby I'm Bleeding,6,5376985
JPEGMAFIA,"Jesus Forgive Me, I Am a Thot",7,4509928
JPEGMAFIA,WHAT KIND OF RAPPIN' IS THIS?,8,3426311
JPEGMAFIA,SIN MIEDO,9,3984763
JPEGMAFIA,Scaring The Hoes,10,3081987
JPEGMAFIA,Kingdom Hearts Key (ft. redveil),11,3686265
JPEGMAFIA,OG!,12,2679567
JPEGMAFIA,Free The Frail,13,3696644
JPEGMAFIA,I'll Be Right There,14,2943111
JPEGMAFIA,Thug Tears,15,2995210
JPEGMAFIA,Burfict!,16,3314805
JPEGMAFIA,Steppa Pig,17,2644178
JPEGMAFIA,I SCREAM THIS IN THE MIRROR BEFORE I INTERACT WITH ANYONE,18,2724149
JPEGMAFIA,Fentanyl Tester,19,2845484
JPEGMAFIA,Garbage Pale Kids,20,2747880
Jordana,Better in the Dark,1,14259147
Jordana,Summer's Over,2,4590486
Jordana,Jump the Turnstile,3,2696196
Jordana,Sweet to Dream,4,1609857
Jordana,Lo on the Hi-Way,5,1136767
Jordana,Ordinary Day,6,793786
Jordana,The Party's Not Over,7,515108
Jordana,We Get By,8,103448
Jordana,Push Me Away,9,165454
Jordana,I Guess This is Life,10,121322
Jordana,SYT,11,90200
Jordana,jackie's 15,12,109513
Jordana,Baby,13,78815
Jordana,Like A Dog,14,69858
Jordana,Anything for You,15,65056
Jordana,Interlude,16,65630
Jordana,Blouse,17,62192
Jordana,I'll Take It Boring,18,75694
Jordana,Reason,19,64900
Jordana,Still Do,20,43037
BROCKHAMPTON,SUGAR,1,11537318
BROCKHAMPTON,BLEACH,2,8785742
BROCKHAMPTON,BOOGIE,3,6032836
BROCKHAMPTON,FACE,4,5133394
BROCKHAMPTON,SUMMER,5,5842037
BROCKHAMPTON,BOY BYE,6,5503894
BROCKHAMPTON,GOLD,7,4482817
BROCKHAMPTON,SWEET,8,4305430
BROCKHAMPTON,NO HALO,9,4186652
BROCKHAMPTON,1999 WILDFIRE,10,3600077
BROCKHAMPTON,RENTAL,11,3928048
BROCKHAMPTON,GUMMY,12,3706131
BROCKHAMPTON,ZIPPER,13,3042062
BROCKHAMPTON,WASTE,14,3349242
BROCKHAMPTON,STAR,15,2773819
BROCKHAMPTON,TOKYO,16,2529534
BROCKHAMPTON,QUEER,17,2670440
BROCKHAMPTON,HOTTIE,18,2535023
BROCKHAMPTON,HEAT,19,2316624
BROCKHAMPTON,NEW ORLEANS,20,2185044
Yung Lean,Ginseng Strip 2002,1,9700208
Yung Lean,Agony,2,9778327
Yung Lean,Kyoto,3,7209834
Yung Lean,Yoshi City,4,4523434
Yung Lean,Bliss,5,3559310
Yung Lean,Red Bottom Sky,6,3102616
Yung Lean,Pikachu,7,3433912
Yung Lean,Hennessy & Sailor Moon,8,3859002
Yung Lean,Highway Patrol,9,2608522
Yung Lean,Smirnoff Ice,10,2769206
Yung Lean,Summertime Blood,11,2312269
Yung Lean,Afghanistan,12,2070901
Yung Lean,Ghosttown,13,1950720
Yung Lean,Hoover,14,2088706
Yung Lean,Yayo,15,1878732
Yung Lean,Acid at 7/11,16,1946613
Yung Lean,Hurt,17,1956215
Yung Lean,Gatorade,18,1970896
Yung Lean,Volt,19,1675385
Yung Lean,Leanworld,20,1654274
Car Seat Headrest,Sober to Death,1,14439881
Car Seat Headrest,Bodys,2,8436134
Car Seat Headrest,Drunk Drivers/Killer Whales,3,6776489
Car Seat Headrest,It's Only Sex,4,5524362
Car Seat Headrest,Fill in the Blank,5,5800338
Car Seat Headrest,Beach Life-in-Death,6,6627854
Car Seat Headrest,Cute Thing,7,5552123
Car Seat Headrest,My Boy - Twin Fantasy,8,4470786
Car Seat Headrest,High to Death,9,4541605
Car Seat Headrest,Destroyed by Hippie Powers,10,4267093
Car Seat Headrest,Stop Smoking (We Love You),11,3515605
Car Seat Headrest,Nervous Young Inhumans,12,4558410
Car Seat Headrest,(Joe Gets Kicked Out of School for Using) Drugs With Friends (But Says This Isn't a Problem),13,2483131
Car Seat Headrest,1937 State Park,14,3000503
Car Seat Headrest,Famous Prophets (Stars),15,3123783
Car Seat Headrest,Twin Fantasy (Those Boys),16,2574854
Car Seat Headrest,Maud Gone,17,2233642
Car Seat Headrest,Vincent,18,1846237
Car Seat Headrest,something soon,19,2585373
Car Seat Headrest,Can't Cool Me Down,20,1802188
Exo,Love Shot,1,7642308
Exo,Monster,2,6359879
Exo,CALL ME BABY,3,5754026
Exo,The Eve,4,4177680
Exo,Tempo,5,5986469
Exo,Ko Ko Bop,6,4548785
Exo,Obsession,7,6687912
Exo,Growl,8,2924048
Exo,Lotto,9,3418270
Exo,LOVE ME RIGHT,10,3855869
Exo,Cream Soda,11,4166929
Exo,The First Snow,12,1373037
Exo,Lucky One,13,1889919
Exo,Power,14,1826676
Exo,Don't fight the feeling,15,4761254
Exo,PLAYBOY,16,1754175
Exo,Wolf,17,1025513
Exo,Artificial Love,18,1542989
Exo,EL DORADO,19,1551605
Exo,Ooh La La La,20,1632706
Bon Iver,Skinny Love,1,23278607
Bon Iver,Flume,2,13576155
Bon Iver,For Emma,3,13328496
Bon Iver,Holocene,4,11961079
Bon Iver,Beach Baby,5,9434936
Bon Iver,re: stacks,6,9034112
Bon Iver,Rosyln,7,10780258
Bon Iver,Lump Sum,8,8650918
Bon Iver,Blood Bank,9,7548598
Bon Iver,Blindsided,10,7607442
Bon Iver,The Wolves (Act I and II),11,7361609
Bon Iver,Creature Fear,12,7345902
Bon Iver,Wash.,13,6208088
Bon Iver,Towers,14,6453681
Bon Iver,Team,15,5800216
Bon Iver,Perth,16,6374621
Bon Iver,Calgary,17,5032713
Bon Iver,"Minnesota, WI",18,4994691
Bon Iver,Michicant,19,4806828
Bon Iver,"Hinnom, TX",20,3960916
Mindless Self Indulgence,Shut Me Up,1,9970555
Mindless Self Indulgence,What Do They Know?,2,5407323
Mindless Self Indulgence,Never Wanted to Dance,3,4946245
Mindless Self Indulgence,Molly,4,3847077
Mindless Self Indulgence,Faggot,5,4409955
Mindless Self Indulgence,Bitches,6,4024963
Mindless Self Indulgence,Lights Out,7,4656458
Mindless Self Indulgence,Stupid MF,8,4188891
Mindless Self Indulgence,Get It Up,9,3569024
Mindless Self Indulgence,Straight to Video,10,2877724
Mindless Self Indulgence,Prescription,11,2521490
Mindless Self Indulgence,Seven Minutes In Heaven,12,4000473
Mindless Self Indulgence,1989,13,1621967
Mindless Self Indulgence,This Hurts,14,3034015
Mindless Self Indulgence,Mastermind,15,1702148
Mindless Self Indulgence,Witness,16,1692669
Mindless Self Indulgence,Evening Wear,17,1604725
Mindless Self Indulgence,Kill the Rock,18,1418185
Mindless Self Indulgence,Bed of Roses,19,1249837
Mindless Self Indulgence,Issues,20,1411205
Lily Allen,Smile,1,14365067
Lily Allen,Fuck You,2,7730028
Lily Allen,The Fear,3,8241315
Lily Allen,Not Fair,4,8029066
Lily Allen,LDN,5,6267957
Lily Allen,22,6,4610769
Lily Allen,Alfie,7,3022057
Lily Allen,Littlest Things,8,3318086
Lily Allen,Somewhere Only We Know,9,2636772
Lily Allen,Knock 'Em Out,10,2783370
Lily Allen,Who'd Have Known,11,2947382
Lily Allen,Friday Night,12,2455203
Lily Allen,Everyone's at It,13,2546112
Lily Allen,Not Big,14,2050837
Lily Allen,I Could Say,15,2257759
Lily Allen,Back to the Start,16,2321900
Lily Allen,Friend of Mine,17,1658218
Lily Allen,Chinese,18,2225500
Lily Allen,Shame for You,19,1714051
Lily Allen,Never Gonna Happen,20,2071426
G-Eazy,"Me, Myself & I",1,6022585
G-Eazy,Him & I (with Halsey),2,5001580
G-Eazy,Tumblr Girls (feat. Christoph Andersson),3,7698334
G-Eazy,Lady Killers II,4,3303873
G-Eazy,No Limit,5,2350694
G-Eazy,I Mean It (feat. Remo),6,1428883
G-Eazy,Good Life (with G-Eazy & Kehlani),7,984242
G-Eazy,Still Be Friends (feat. Tory Lanez & Tyga),8,1262539
G-Eazy,Lady Killers (feat. Hoodie Allen),9,887390
G-Eazy,Calm Down,10,724387
G-Eazy,Moana,11,756613
G-Eazy,I Mean It,12,509020
G-Eazy,Him & I,13,434721
G-Eazy,Some Kind Of Drug (feat. Marc E. Bassy),14,514577
G-Eazy,1942 (feat. Yo Gotti & YBN Nahmir),15,391459
G-Eazy,Random,16,455834
G-Eazy,Sober,17,431698
G-Eazy,Almost Famous,18,407350
G-Eazy,Let's Get Lost (feat. Devon Baldwin),19,438036
G-Eazy,Been On,20,456013
JID,Surround Sound (feat. 21 Savage & Baby Tate),1,12895431
JID,151 Rum,2,6367913
JID,Dance Now (feat. Kenny Mason),3,5625430
JID,Raydar,4,4923992
JID,Kody Blu 31,5,4601657
JID,Workin Out,6,3328839
JID,Off Deez (with J. Cole),7,3544217
JID,NEVER,8,3072418
JID,Stars (feat. Yasiin Bey),9,3316556
JID,Bruddanem (feat. Lil Durk),10,2367230
JID,Crack Sandwich,11,2368128
JID,Galaxy,12,1619027
JID,Can’t Punk Me (feat. EARTHGANG),13,2343297
JID,EdEddnEddy,14,1879307
JID,Sistanem,15,2152728
JID,Off Da Zoinkys,16,2210621
JID,Just In Time (feat. Lil Wayne & Kenny Mason),17,1784470
JID,Bruuuh (with Denzel Curry) - Remix,18,1812571
JID,Money,19,1376933
JID,Can’t Make U Change (feat. Ari Lennox),20,1348904
Ty Dolla $ign,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",1,6265609
Ty Dolla $ign,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",2,2723613
Ty Dolla $ign,Spicy (feat. Post Malone),3,1561568
Ty Dolla $ign,DON'T KILL THE PARTY (feat. Quavo & Juicy J),4,1602822
Ty Dolla $ign,Blasé (feat. Future & Rae Sremmurd),5,827797
Ty Dolla $ign,Paranoid (feat. B.o.B),6,657121
Ty Dolla $ign,Wavy (feat. Joe Moses),7,627933
Ty Dolla $ign,Purple Emoji (feat. J. Cole),8,590282
Ty Dolla $ign,I Won,9,515442
Ty Dolla $ign,WHEELS FALL OFF (feat. Kanye West),10,414753
Ty Dolla $ign,Saved (feat. E-40),11,439415
Ty Dolla $ign,Love U Better (feat. Lil Wayne & The-Dream),12,455027
Ty Dolla $ign,"Track 6 (feat. Kanye West, Anderson .Paak & Thundercat)",13,484305
Ty Dolla $ign,Droptop in the Rain (feat. Tory Lanez),14,481793
Ty Dolla $ign,Wheels Fall Off (feat. Ye),15,617790
Ty Dolla $ign,Blasé (feat. Future & Rae Sremmurd) - Louis The Child Remix,16,374074
Ty Dolla $ign,Clout (feat. 21 Savage),17,322550
Ty Dolla $ign,"Or Nah (feat. The Weeknd, Wiz Khalifa and DJ Mustard) - Remix",18,345749
Ty Dolla $ign,DECEMBER 31ST (feat. A$AP Rocky & Tommy Revenge),19,205116
Ty Dolla $ign,Ex (feat. YG),20,308325
Lykke Li,Little Bit,1,7765589
Lykke Li,I Follow Rivers - The Magician Remix,2,6771506
Lykke Li,I Follow Rivers,3,6966917
Lykke Li,sex money feelings die,4,5481909
Lykke Li,"I'm Good, I'm Gone",5,3345776
Lykke Li,Possibility,6,3704505
Lykke Li,sex money feelings die - slowed version,7,3209216
Lykke Li,Get Some,8,2635270
Lykke Li,Let It Fall,9,2278606
Lykke Li,No Rest for the Wicked,10,2096614
Lykke Li,Melodies & Desires,11,1479837
Lykke Li,Breaking It Up,12,1936259
Lykke Li,"Dance, Dance, Dance",13,1550252
Lykke Li,I Know Places,14,1626118
Lykke Li,Youth Knows No Pain,15,1662511
Lykke Li,Love Out of Lust,16,1652859
Lykke Li,Hanging High,17,1537820
Lykke Li,Dance Dance Dance,18,1840082
Lykke Li,Time Flies,19,1468473
Lykke Li,This Trumpet in My Head,20,1230209
KiiiKiii,404 (New Era),1,2192846
KiiiKiii,Delulu,2,1020959
KiiiKiii,I DO ME,3,1406877
KiiiKiii,BTG,4,1047310
KiiiKiii,DANCING ALONE,5,759358
KiiiKiii,UNDERDOGS,6,368105
KiiiKiii,Dizzy,7,266892
KiiiKiii,MUNGNYANG,8,262624
KiiiKiii,To Me From Me (Prod. TABLO),9,247676
KiiiKiii,딸기게임 (Strawberry Cheesegame),10,257761
KiiiKiii,GROUNDWORK,11,275389
KiiiKiii,한 개뿐인 (One Off),12,220054
KiiiKiii,DEBUT SONG,13,271367
KiiiKiii,There They Go,14,240185
KiiiKiii,DANCING ALONE ('10s Ver.),15,30072
KiiiKiii,DANCING ALONE ('90s Ver.),16,30431
KiiiKiii,DANCING ALONE ('00s Ver.),17,25010
KiiiKiii,'Delulu' Track Film,18,68210
KiiiKiii,DANCING ALONE ('20s Ver.),19,14998
KiiiKiii,To Me From Me,20,13456
Ne-Yo,So Sick,1,8179066
Ne-Yo,Miss Independent,2,7639224
Ne-Yo,Closer,3,7340002
Ne-Yo,Because of You,4,6041634
Ne-Yo,Mad,5,3766760
Ne-Yo,Sexy Love,6,2822180
Ne-Yo,She Knows,7,3737197
Ne-Yo,Let Me Love You (Until You Learn to Love Yourself),8,2202449
Ne-Yo,Go on Girl,9,1117165
Ne-Yo,Beautiful Monster,10,1271902
Ne-Yo,Do You,11,751238
Ne-Yo,When You're Mad,12,645783
Ne-Yo,One in a Million,13,1065787
Ne-Yo,Single,14,597410
Ne-Yo,Part of the List,15,576651
Ne-Yo,Nobody,16,457648
Ne-Yo,Lie to Me,17,357854
Ne-Yo,Can We Chill,18,361238
Ne-Yo,Fade Into the Background,19,346688
Ne-Yo,Why Does She Stay,20,283756
Surf Curse,Freaks,1,22024229
Surf Curse,Disco,2,10931941
Surf Curse,Goth Babe,3,1397545
Surf Curse,In My Head Till I'm Dead,4,1084270
Surf Curse,I'm Not Making Out With You,5,908708
Surf Curse,Forever Dumb,6,846087
Surf Curse,Maps to the Stars,7,565065
Surf Curse,Heathers,8,697690
Surf Curse,Freaks (feat. Travis Barker),9,401430
Surf Curse,Safe,10,288507
Surf Curse,Sugar,11,347196
Surf Curse,Midnight Cowboy,12,371436
Surf Curse,Nostalgia,13,256929
Surf Curse,Ponyboy,14,325412
Surf Curse,Fire Walk With Me,15,335023
Surf Curse,Chloe Kelly,16,272328
Surf Curse,Christine F,17,343995
Surf Curse,Self Portrait,18,242171
Surf Curse,Hour of the Wolf,19,264350
Surf Curse,TVI,20,250777
Bad Omens,Just Pretend,1,8000866
Bad Omens,THE DEATH OF PEACE OF MIND,2,7720934
Bad Omens,Like a Villain,3,6003213
Bad Omens,The Worst In Me,4,2754948
Bad Omens,Nowhere to Go,5,3727418
Bad Omens,V.A.N,6,2650664
Bad Omens,Limits,7,2717008
Bad Omens,ARTIFICIAL SUICIDE,8,3425004
Bad Omens,CONCRETE JUNGLE,9,3075972
Bad Omens,Dethrone,10,2705339
Bad Omens,The Grey,11,2723881
Bad Omens,Take Me First,12,2183037
Bad Omens,Never Know,13,1695037
Bad Omens,Glass Houses,14,1685794
Bad Omens,What It Cost,15,1718453
Bad Omens,Specter,16,2026904
Bad Omens,THE DRAIN,17,1295932
Bad Omens,bad decisions,18,1820654
Bad Omens,Careful What You Wish For,19,1292882
Bad Omens,ANYTHING > HUMAN,20,1179077
Nas,N.Y. State of Mind,1,10464411
Nas,The World Is Yours,2,9195120
Nas,It Ain't Hard to Tell,3,5559297
Nas,Halftime,4,3902304
Nas,Represent,5,4042125
Nas,Memory Lane (Sittin' in da Park),6,3600498
Nas,The Genesis,7,2290736
Nas,The Message,8,2896240
Nas,One Time 4 Your Mind,9,2265508
Nas,Nas Is Like,10,2817234
Nas,Life's A Bitch (feat. AZ & Olu Dara),11,3402585
Nas,If I Ruled The World (Imagine That) (feat. Lauryn Hill),12,2422709
Nas,One Love,13,1462111
Nas,Life's a Bitch,14,1805507
Nas,Still Dreaming,15,2796739
Nas,If I Ruled the World (Imagine That),16,1054079
Nas,Get Down,17,1520986
Nas,Ether,18,1478579
Nas,I Can,19,1128207
Nas,Street Dreams,20,1166147
NMIXX,DICE,1,8173357
NMIXX,Love Me Like This,2,5698143
NMIXX,O.O,3,7847378
NMIXX,DASH,4,5226201
NMIXX,Roller Coaster,5,4184471
NMIXX,TANK,6,4135411
NMIXX,Soñar (Breaker),7,3297051
NMIXX,KNOW ABOUT ME,8,3444811
NMIXX,Blue Valentine,9,3110935
NMIXX,"Young, Dumb, Stupid",10,2066870
NMIXX,Party O'Clock,11,2277639
NMIXX,Run For Roses,12,2645524
NMIXX,COOL (Your rainbow),13,2218610
NMIXX,Passionfruit,14,2438815
NMIXX,See that?,15,1948041
NMIXX,Papillon,16,1869918
NMIXX,High Horse,17,1763427
NMIXX,BOOM,18,1568960
NMIXX,XOXO,19,1067806
NMIXX,SPINNIN′ ON IT,20,1150095
Rosé,APT.,1,27192945
Rosé,On The Ground,2,17838865
Rosé,Gone,3,12297919
Rosé,toxic till the end,4,9332091
Rosé,number one girl,5,7807059
Rosé,drinks or coffee,6,4618348
Rosé,gameboy,7,3057125
Rosé,Messy (From F1® The Movie),8,2908852
Rosé,3am,9,3153115
Rosé,two years,10,2718217
Rosé,stay a little longer,11,2908975
Rosé,too bad for us,12,1976450
Rosé,not the same,13,1851679
Rosé,dance all night,14,1874137
Rosé,call it the end,15,1914497
Rosé,GONE - Live,16,717811
Rosé,Messy,17,489539
Rosé,Jiggle Wiggle,18,14524
Rosé,'GONE' M/V,19,308489
Rosé,NUBES,20,2565
Omar Apollo,Evergreen (You Didn’t Deserve Me At All),1,9075628
Omar Apollo,Invincible (feat. Daniel Caesar),2,3727059
Omar Apollo,Useless,3,3895769
Omar Apollo,Want U Around (feat. Ruel),4,2529060
Omar Apollo,ugotme,5,1818306
Omar Apollo,Hey Boy (feat. Kali Uchis),6,1511039
Omar Apollo,Killing Me,7,2067242
Omar Apollo,Hit Me Up,8,1581836
Omar Apollo,unbothered,9,1167297
Omar Apollo,Go Away,10,1703071
Omar Apollo,3 Boys,11,1945462
Omar Apollo,Endlessly,12,1876821
Omar Apollo,Kamikaze,13,1645429
Omar Apollo,Bad Life (feat. Kali Uchis),14,1261420
Omar Apollo,Spite,15,1228677
Omar Apollo,Erase,16,1042433
Omar Apollo,Dispose of Me,17,876116
Omar Apollo,Tamagotchi,18,1442156
Omar Apollo,Archetype,19,1061562
Omar Apollo,Petrified,20,940050
Pantera,Walk,1,9976733
Pantera,Cowboys From Hell,2,10353333
Pantera,Cemetery Gates,3,6012701
Pantera,This Love,4,5215842
Pantera,I'm Broken,5,4572249
Pantera,Domination,6,4874731
Pantera,Mouth for War,7,3874763
Pantera,5 Minutes Alone,8,3610890
Pantera,Fucking Hostile,9,3187054
Pantera,Floods,10,3941760
Pantera,Hollow,11,2868210
Pantera,Becoming,12,2607570
Pantera,A New Level,13,2516677
Pantera,Primal Concrete Sledge,14,2306890
Pantera,Planet Caravan,15,1998018
Pantera,Psycho Holiday,16,1852374
Pantera,10's,17,2422129
Pantera,Revolution Is My Name,18,1806300
Pantera,Drag the Waters,19,1760495
Pantera,Heresy,20,1600901
JVKE,golden hour,1,13088849
JVKE,this is what falling in love feels like,2,6218137
JVKE,her,3,2367480
JVKE,this is what heartbreak feels like,4,1752518
JVKE,this is what autumn feels like,5,1305350
JVKE,"Angel Pt. 2 (feat. Jimin of BTS, Charlie Puth and Muni Long / FAST X Soundtrack)",6,4443687
JVKE,golden hour - Fujii Kaze Remix,7,913038
JVKE,Upside Down,8,794344
JVKE,"Angel Pt. 2 (feat. Jimin of BTS, Charlie Puth and Muni Long)",9,1435345
JVKE,this is what sadness feels like,10,815796
JVKE,moon and back,11,704964
JVKE,this is what space feels like,12,718159
JVKE,this is what winter feels like,13,655667
JVKE,this is what slow dancing feels like,14,452043
JVKE,golden hour - Ruel Remix,15,443281
JVKE,i'm not okay,16,617946
JVKE,i can't help it,17,522015
JVKE,this is what losing someone feels like,18,565420
JVKE,butterflies (feat. TAEHYUN & Kim Chaewon of LE SSERAFIM),19,592810
JVKE,this is what forever feels like (with Nick Jonas),20,363714
R.E.M.,Losing My Religion,1,21486904
R.E.M.,Everybody Hurts,2,6576136
R.E.M.,Shiny Happy People,3,4666707
R.E.M.,Man on the Moon,4,5045287
R.E.M.,It's the End of the World as We Know It (and I Feel Fine),5,4440594
R.E.M.,Imitation of Life,6,3158263
R.E.M.,Nightswimming,7,3216539
R.E.M.,Drive,8,2747643
R.E.M.,The Sidewinder Sleeps Tonite,9,2250933
R.E.M.,The One I Love,10,2262102
R.E.M.,Orange Crush,11,2002228
R.E.M.,Bad Day,12,1801616
R.E.M.,"What's the Frequency, Kenneth?",13,1659763
R.E.M.,Radio Free Europe,14,1610550
R.E.M.,The Great Beyond,15,1520828
R.E.M.,Find the River,16,1478673
R.E.M.,Stand,17,1247908
R.E.M.,Sweetness Follows,18,1161841
R.E.M.,Try Not to Breathe,19,1312113
R.E.M.,Daysleeper,20,1304941
PEDRO SAMPAIO,ESCADA DO PRÉDIO,1,2781876
PEDRO SAMPAIO,Sequência Feiticeira,2,2218672
PEDRO SAMPAIO,JETSKI,3,2578610
PEDRO SAMPAIO,POCPOC,4,1974044
PEDRO SAMPAIO,ATENÇÃO,5,2243117
PEDRO SAMPAIO,DANÇARINA,6,1630622
PEDRO SAMPAIO,SEQUÊNCIA STRIPTEASE,7,2005457
PEDRO SAMPAIO,GALOPA,8,1611888
PEDRO SAMPAIO,SENTADÃO,9,1109258
PEDRO SAMPAIO,ENSAIO DAS MARAVILHAS,10,812368
PEDRO SAMPAIO,VAI MENINA,11,701401
PEDRO SAMPAIO,SEQUÊNCIA CUNT (feat. Clementaum),12,1476319
PEDRO SAMPAIO,SEQUÊNCIA COLOCADÃO,13,725572
PEDRO SAMPAIO,"DANÇARINA (feat. Nicky Jam, MC Pedrinho) - Remix",14,662240
PEDRO SAMPAIO,CAVALINHO,15,453044
PEDRO SAMPAIO,SEQUÊNCIA CARAMELO,16,533367
PEDRO SAMPAIO,SAL,17,724532
PEDRO SAMPAIO,BOTA UM FUNK,18,791861
PEDRO SAMPAIO,Aquecimento do Pedro Sampaio,19,288762
PEDRO SAMPAIO,Bota pra Tremer,20,239537
t.A.T.u.,All the Things She Said,1,14739763
t.A.T.u.,All About Us,2,2811984
t.A.T.u.,Not Gonna Get Us,3,2432239
t.A.T.u.,How Soon Is Now?,4,1350388
t.A.T.u.,30 Minutes,5,988221
t.A.T.u.,Gomenasai,6,1017764
t.A.T.u.,Ya Soshla S Uma,7,912826
t.A.T.u.,Malchik Gay,8,929808
t.A.T.u.,Nas Ne Dagoniat,9,759674
t.A.T.u.,Show Me Love,10,895186
t.A.T.u.,Friend or Foe,11,860608
t.A.T.u.,Loves Me Not,12,934187
t.A.T.u.,Stars,13,611169
t.A.T.u.,Clowns (Can You See Me Now?),14,566887
t.A.T.u.,Perfect Enemy,15,576332
t.A.T.u.,Нас не догонят,16,474660
t.A.T.u.,Sacrifice,17,491403
t.A.T.u.,Cosmos (Outer Space),18,500793
t.A.T.u.,Dangerous and Moving,19,466032
t.A.T.u.,Я сошла с ума,20,451710
Sam Fender,Seventeen Going Under,1,4561307
Sam Fender,Hypersonic Missiles,2,3156926
Sam Fender,Rein Me In (with Olivia Dean),3,1950218
Sam Fender,People Watching,4,1751873
Sam Fender,Play God,5,1350704
Sam Fender,Will We Talk?,6,2029554
Sam Fender,Spit Of You,7,1626585
Sam Fender,Getting Started,8,1301663
Sam Fender,Arm's Length,9,1152288
Sam Fender,Dead Boys,10,1251481
Sam Fender,The Borders,11,1364438
Sam Fender,Spice,12,978591
Sam Fender,Poundshop Kardashians,13,1019784
Sam Fender,Saturday,14,994349
Sam Fender,Little Bit Closer,15,718732
Sam Fender,Rein Me In,16,667341
Sam Fender,That Sound,17,775170
Sam Fender,Call Me Lover,18,584288
Sam Fender,Get You Down,19,878371
Sam Fender,Aye,20,623088
Chevelle,The Red,1,6169757
Chevelle,Send the Pain Below,2,6007425
Chevelle,Comfortable Liar,3,3713293
Chevelle,Closure,4,2030510
Chevelle,Vitamin R (Leading Us Along),5,2120802
Chevelle,The Clincher,6,1626205
Chevelle,Face to the Floor,7,1514958
Chevelle,I Get It,8,1408202
Chevelle,Jars,9,1656236
Chevelle,Forfeit,10,1066011
Chevelle,Family System,11,1061581
Chevelle,Well Enough Alone,12,1078187
Chevelle,Don't Fake This,13,868942
Chevelle,Saferwaters,14,1098053
Chevelle,Panic Prone,15,844356
Chevelle,Still Running,16,817110
Chevelle,Grab Thy Hand,17,642093
Chevelle,Get Some,18,767385
Chevelle,Wonder What's Next,19,598066
Chevelle,The Fad,20,725261
Jhené Aiko,Sativa,1,8547319
Jhené Aiko,Stay Ready (What a Life),2,4987667
Jhené Aiko,While We're Young,3,3444965
Jhené Aiko,The Worst,4,3407256
Jhené Aiko,B.S. (feat. H.E.R.),5,2597196
Jhené Aiko,Bed Peace,6,2785780
Jhené Aiko,P*$$Y Fairy (OTW),7,2635105
Jhené Aiko,Stranger,8,4015651
Jhené Aiko,Blue Dream,9,1878039
Jhené Aiko,Triggered (Freestyle),10,1483447
Jhené Aiko,My Mine,11,1775924
Jhené Aiko,Never Call Me,12,1146312
Jhené Aiko,None of Your Concern (feat. Big Sean),13,1115916
Jhené Aiko,On the Way (feat. Mila J),14,1112921
Jhené Aiko,living room flow - Bonus,15,1198554
Jhené Aiko,Eternal Sunshine,16,1122796
Jhené Aiko,2 seconds - Bonus,17,1283521
Jhené Aiko,Happiness Over Everything (H.O.E.) (feat. Future & Miguel),18,762583
Jhené Aiko,Spotless Mind,19,977491
Jhené Aiko,3:16am,20,883148
The Doors,People Are Strange,1,13325302
The Doors,Light My Fire,2,10524404
The Doors,Riders on the Storm,3,10364252
The Doors,Break on Through (to the Other Side),4,9293346
The Doors,Roadhouse Blues,5,6547704
The Doors,Love Her Madly,6,6052144
The Doors,Love Me Two Times,7,6136678
The Doors,Touch Me,8,6172216
The Doors,The End,9,6172868
The Doors,Soul Kitchen,10,5904736
