week_date,artist,track,streams,position,weeks_on_chart,viral_hit,uri
2024-10-31,"Blessd, Ovy On The Drums",Mírame,11319766,112,18,False,spotify:track:2btNsI4OvcVl7SAHQQDHFB
2024-10-31,Fuerza Regida,NEL,11305296,113,12,False,spotify:track:5AH31dDNgxCMGDdxubNNn4
2024-10-31,Frank Ocean,Pink + White,11209667,114,76,False,spotify:track:3xKsf9qdS1CyvXSMEid6g8
2024-10-31,girl in red,we fell in love in october,11206355,115,22,False,spotify:track:6IPwKM3fUUzlElbvKw2sKl
2024-10-31,Jung Kook,Standing Next to You,11200741,116,51,False,spotify:track:2KslE17cAJNHTsI2MI0jb2
2024-10-31,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,11138628,117,20,False,spotify:track:1BJJbSX6muJVF2AK7uH1x4
2024-10-31,Linkin Park,Heavy Is the Crown,11047654,118,6,False,spotify:track:3fgehc497TFqKH1zBL2YNK
2024-10-31,Noah Kahan,Stick Season,10988870,119,56,False,spotify:track:0mflMxspEfB0VbI1kyLiAv
2024-10-31,"The Chainsmokers, Coldplay",Something Just Like This,10968208,120,231,False,spotify:track:6RUKPb4LETWmmr3iAEQktW
2024-10-31,SZA,Snooze,10956629,121,88,False,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2
2024-10-31,Bruno Mars,Treasure,10893288,122,2,False,spotify:track:4G2Hbfwvn3oH7LxxPXjjGn
2024-10-31,Eminem,Without Me,10890486,123,162,False,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk
2024-10-31,Sabrina Carpenter,Nonsense,10884529,124,93,False,spotify:track:6dgUya35uo964z7GZXM07g
2024-10-31,"Tito Double P, Grupo Frontera",AY MAMÁ,10786393,125,3,False,spotify:track:2lAUq68F2bt7Kc218n9FPp
2024-10-31,Hotel Ugly,Shut up My Moms Calling,10749602,126,95,False,spotify:track:3hxIUxnT27p5WcmjGUXNwx
2024-10-31,Journey,Don't Stop Believin' (2022 Remaster),10698919,127,35,False,spotify:track:5RKQ5NdjSh2QzD4MaunT91
2024-10-31,Eminem,Mockingbird,10698095,128,95,False,spotify:track:561jH07mF1jHuk7KlaeF0s
2024-10-31,Travis Scott,goosebumps,10669823,129,264,False,spotify:track:6gBFPUFcJLzWGx4lenP6h2
2024-10-31,Radiohead,Creep,10652738,130,49,False,spotify:track:70LcF31zb1H0PyJoS1Sx1r
2024-10-31,Michael Jackson,Thriller,10597355,131,7,False,spotify:track:2LlQb7Uoj1kKyGhlkBf9aC
2024-10-31,Lewis Capaldi,Someone You Loved,10584404,132,303,False,spotify:track:7qEHsqek33rTcFNT9PFqLf
2024-10-31,Mark Ambor,Belong Together,10564090,133,31,False,spotify:track:0rtDE9zfXbamTlRUSwY7zy
2024-10-31,The Police,Every Breath You Take,10454910,134,151,False,spotify:track:1JSTJqkT5qHq8MDJnJbRE1
2024-10-31,One Direction,Perfect,10423027,135,2,False,spotify:track:3NLnwwAQbbFKcEcV8hDItk
2024-10-31,"Tyler, The Creator",I Hope You Find Your Way Home,10391924,136,1,False,spotify:track:0pvZCv4JOS5WBu7JITYef6
2024-10-31,Coldplay,Sparks,10383630,137,21,False,spotify:track:7D0RhFcb3CrfPuTJ0obrod
2024-10-31,"Bobby ""Boris"" Pickett, The Crypt-Kickers",Monster Mash,10375285,138,2,False,spotify:track:0xxZY5C9xxij3D1HkzbnfC
2024-10-31,Ed Sheeran,Shape of You,10299784,139,338,False,spotify:track:7qiZfU4dY1lWllzX7mPBI3
2024-10-31,Teddy Swims,The Door,10295794,140,10,False,spotify:track:3dj4wgM3cPeuLwMNHDuBon
2024-10-31,Ed Sheeran,Perfect,10287082,141,370,False,spotify:track:0tgVpDi06FyKpA1z0VMD4v
2024-10-31,Ruth B.,Dandelions,10209315,142,156,False,spotify:track:2eAvDnpXP5W0cVtiI0PUxV
2024-10-31,"Billie Eilish, Khalid",lovely (with Khalid),10178459,143,341,False,spotify:track:0u2P5u6lvoDfwTYjAADbn4
2024-10-31,Sabrina Carpenter,Good Graces,10149225,144,10,False,spotify:track:102YUQbYmwdBXS7jwamI90
2024-10-31,"Charlie Puth, Selena Gomez",We Don't Talk Anymore (feat. Selena Gomez),10126618,145,56,False,spotify:track:54PbBpquVfhfrwRwvjSXbI
2024-10-31,Gunna,one of wun,10030407,146,20,False,spotify:track:4Na2HfNSr58chvfX69fy36
2024-10-31,"W Sound, Blessd, Ovy On The Drums",Soltera - W Sound 01,10000148,147,1,False,spotify:track:13BDiikG6y5o5cQTK0HpW6
2024-10-31,OneRepublic,Counting Stars,9967163,148,185,False,spotify:track:2tpWsVSb9UEmDRxAl1zhX1
2024-10-31,Hozier,Take Me To Church,9965953,149,165,False,spotify:track:3dYD57lRAUcMHufyqn9GcI
2024-10-31,Julión Álvarez y su Norteño Banda,Rey Sin Reina,9953337,150,7,False,spotify:track:0BiDnJFB3TlRB6aji7jUz3
2024-10-31,Chappell Roan,Pink Pony Club,9921161,151,18,False,spotify:track:1k2pQc5i348DCHwbn5KTdc
2024-10-31,Tate McRae,greedy,9920010,152,59,False,spotify:track:3rUGC1vUpkDG9CZFHMur1t
2024-10-31,Jordan Adetunji,KEHLANI,9894527,153,19,False,spotify:track:2hrycoFU1mZw6YPvMcn8yC
2024-10-31,Cris MJ,SI NO ES CONTIGO,9858186,154,23,False,spotify:track:5Uptvz6j1sjDKxidAcnH2L
2024-10-31,The Citizens of Halloween,This Is Halloween,9823051,155,3,False,spotify:track:63y2aL2dT6zzw8FOSLaNrp
2024-10-31,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),9816114,156,164,False,spotify:track:567e29TDzLwZwfDuEpGTwo
2024-10-31,Coldplay,A Sky Full of Stars,9798156,157,23,False,spotify:track:0FDzzruyVECATHXKHFs9eJ
2024-10-31,Bruno Mars,That's What I Like,9789800,158,116,False,spotify:track:0KKkJNfGyhkQ5aFogxQAPU
2024-10-31,Michael Jackson,Billie Jean,9731284,159,6,False,spotify:track:7J1uxwnxfQLu4APicE5Rnj
2024-10-31,"Maluma, Carín León",Según Quién,9706818,160,48,False,spotify:track:4bw8mcDUSRWfQo63ZTYRnU
2024-10-31,SZA,Nobody Gets Me,9700588,161,31,False,spotify:track:5Y35SjAfXjjG0sFQ3KOxmm
2024-10-31,Travis Scott,HIGHEST IN THE ROOM,9697065,162,103,False,spotify:track:3eekarcy7kvN4yt5ZFzltW
2024-10-31,Creepy Nuts,オトノケ - Otonoke,9672799,163,3,False,spotify:track:6KYOlIwDHbrbeBbJEtQ0Fj
2024-10-31,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,9670699,164,308,False,spotify:track:0RiRZpuVRbi7oqRdSMwhQY
2024-10-31,Keane,Somewhere Only We Know,9652272,165,103,False,spotify:track:0ll8uFnc0nANY35E0Lfxvg
2024-10-31,Billie Eilish,LUNCH,9638831,166,24,False,spotify:track:629DixmZGHc7ILtEntuiWE
2024-10-31,"Hanumankind, Kalmi",Big Dawgs,9637202,167,14,False,spotify:track:0OA00aPt3BV10qeMIs3meW
2024-10-31,Junior H,PIÉNSALO,9629960,168,3,False,spotify:track:4ZOkfHC38nxSeSqzGE5HFr
2024-10-31,Imagine Dragons,Believer,9615210,169,399,False,spotify:track:0pqnGHJpmpxLKifKRmU6WP
2024-10-31,Manuel Turizo,La Bachata,9545737,170,122,False,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ
2024-10-31,Travis Scott,BUTTERFLY EFFECT,9534163,171,80,False,spotify:track:6xcJyGpfZbuuiequtnlKt4
2024-10-31,TV Girl,Lovers Rock,9517235,172,71,False,spotify:track:6dBUzqjtbnIa1TwYbyw5CM
2024-10-31,Linkin Park,Faint,9512488,173,9,False,spotify:track:4Yf5bqU3NK4kNOypcrLYwU
2024-10-31,Alphaville,Forever Young,9499103,174,15,False,spotify:track:4S1VYqwfkLit9mKVY3MXoo
2024-10-31,"Drake, Wizkid, Kyla",One Dance,9485578,175,218,False,spotify:track:1zi7xx7UVEFkmKfv06H8x0
2024-10-31,"Taylor Swift, Post Malone",Fortnight (feat. Post Malone),9473168,176,28,False,spotify:track:2OzhQlSqBEmt7hmkYxfT6m
2024-10-31,"Daniel Caesar, H.E.R.",Best Part (feat. H.E.R.),9439928,177,22,False,spotify:track:1RMJOxR6GRPsBHL8qeC2ux
2024-10-31,"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),9409167,178,62,False,spotify:track:4KULAymBBJcPRpk1yO4dOG
2024-10-31,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),9373217,179,138,False,spotify:track:22skzmqfdWrjJylampe0kt
2024-10-31,Adele,Easy On Me,9372026,180,101,False,spotify:track:46IZ0fSY2mpAiktS3KOqds
2024-10-31,One Direction,What Makes You Beautiful,9234204,181,4,False,spotify:track:4cluDES4hQEUhmXj6TXkSo
2024-10-31,Natasha Bedingfield,Unwritten,9230173,182,42,False,spotify:track:3U5JVgI2x4rDyHGObzJfNf
2024-10-31,"French Montana, Swae Lee",Unforgettable,9212114,183,113,False,spotify:track:3B54sVLJ402zGa6Xm4YGNe
2024-10-31,"Tyler, The Creator",BEST INTEREST,9197638,184,1,False,spotify:track:3jHdKaLCkuNEkWcLVmQPCX
2024-10-31,"Coolio, L.V.",Gangsta's Paradise,9172773,185,91,False,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p
2024-10-31,Coldplay,The Scientist,9172617,186,37,False,spotify:track:75JFxkI2RXiU7L9VXzMkle
2024-10-31,AC/DC,Highway to Hell,9166878,187,21,False,spotify:track:2zYzyRzz6pRmhPzyfMEC8s
2024-10-31,Alec Benjamin,Let Me Down Slowly,9079380,188,81,False,spotify:track:2qxmye6gAegTMjLKEBoR3d
2024-10-31,"David Guetta, Bebe Rexha",I'm Good (Blue),9064505,189,113,False,spotify:track:4uUG5RXrOk84mYEfFvj3cK
2024-10-31,XXXTENTACION,Revenge,9051057,190,70,False,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW
2024-10-31,Miguel,Sure Thing,9046248,191,85,False,spotify:track:0JXXNGljqupsJaZsgSbMZV
2024-10-31,d4vd,Romantic Homicide,9037164,192,104,False,spotify:track:1xK59OXxi2TAAAbmZK0kBL
2024-10-31,Capital Cities,Safe and Sound,9032914,193,2,False,spotify:track:5JVbvCHX10U2pLa5DEqGav
2024-10-31,"David Guetta, OneRepublic",I Don't Wanna Wait,9026276,194,29,False,spotify:track:331l3xABO0HMr1Kkyh2LZq
2024-10-31,Britney Spears,Toxic,9023039,195,1,False,spotify:track:6I9VzXrHxO9rA9A5euc8Ak
2024-10-31,Ed Sheeran,Photograph,9014012,196,163,False,spotify:track:6fxVffaTuwjgEk5h9QyRjy
2024-10-31,Surf Curse,Disco,9009117,197,9,False,spotify:track:2Lumsra3kuU61wXkEKzKaK
2024-10-31,The Outfield,Your Love,9004426,198,25,False,spotify:track:2jPCbFrFlyGbKgblxub8Lm
2024-10-31,"Calle 24, Chino Pacas, Fuerza Regida",Que Onda,8995512,199,46,False,spotify:track:6uIIdjYTxxpWOyWuVXrKQO
2024-10-31,Lana Del Rey,Summertime Sadness,8907027,200,116,False,spotify:track:1FEiijYPJtyswChfcpv3p0
2024-11-28,"ROSÉ, Bruno Mars",APT.,68689637,1,6,False,spotify:track:5vNRhkKd0yEAg8suGBpjeY
2024-11-28,"Lady Gaga, Bruno Mars",Die With A Smile,66131590,2,15,False,spotify:track:2plbrEY59IikOBgBGLjaoe
2024-11-28,"Kendrick Lamar, SZA",luther (with sza),47282944,3,1,True,spotify:track:2CGNAOSuO1MEFCbBRgUzjd
2024-11-28,Billie Eilish,BIRDS OF A FEATHER,45200053,4,28,False,spotify:track:6dOtVTDdiauQNBQEDOtlAB
2024-11-28,Kendrick Lamar,squabble up,44764851,5,1,True,spotify:track:0nj9Bq5sHDiTxSHunhgkFb
2024-11-28,Gracie Abrams,That’s So True,42556215,6,6,False,spotify:track:7ne4VBA60CxGM75vw0EYad
2024-11-28,"Kendrick Lamar, Lefty Gunplay",tv off (feat. lefty gunplay),41864595,7,1,True,spotify:track:0aB0v4027ukVziUGwVGYpG
2024-11-28,Jimin,Who,38016361,8,19,False,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU
2024-11-28,Kendrick Lamar,wacced out murals,33916700,9,1,True,spotify:track:5gOfC9UzZQzTyShqPMrpjT
2024-11-28,Gigi Perez,Sailor Song,32566917,10,15,False,spotify:track:2262bWmqomIaJXwCRHr13j
2024-11-28,"Arcane, Stromae, Pomme",Ma Meilleure Ennemie (from the series Arcane League of Legends),31345510,11,1,False,spotify:track:6BPcUXYERAahpunmb0AovH
2024-11-28,"Oscar Maydon, Fuerza Regida",Tu Boda,30200749,12,8,False,spotify:track:1cOboCuWYI2osTOfolMRS6
2024-11-28,Jin,Running Wild,29796515,13,2,False,spotify:track:50zAEIE4B1QqhPjRMK2Xmh
2024-11-28,Mariah Carey,All I Want for Christmas Is You,28988715,14,61,False,spotify:track:0bYg9bo50gSsH3LtXe2SQn
2024-11-28,"Kendrick Lamar, Dody6",hey now (feat. dody6),28656384,15,1,False,spotify:track:5S8VwnB4sLi6W0lYTWYylu
2024-11-28,Sabrina Carpenter,Espresso,28232101,16,33,False,spotify:track:2HRqTpkrJO5ggZyyK6NPWz
2024-11-28,Billie Eilish,WILDFLOWER,28036652,17,28,False,spotify:track:3QaPy1KgI7nu9FJEQUgn6h
2024-11-28,Sabrina Carpenter,Taste,27673260,18,14,False,spotify:track:5G2f63n7IPVPPjfNIGih7Q
2024-11-28,Kendrick Lamar,reincarnated,27579127,19,1,False,spotify:track:0RgjEkSbeuStKfT2Pa4Zai
2024-11-28,Wham!,Last Christmas - Single Version,26812906,20,55,False,spotify:track:06qMRF18gwbOYYbnP2du6i
2024-11-28,Kendrick Lamar,man at the garden,26772273,21,1,False,spotify:track:5ho7VSXSmI2KM2nDjcnLyz
2024-11-28,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),26282826,22,9,False,spotify:track:1Es7AUAhQvapIcoh3qMKDL
2024-11-28,"Rauw Alejandro, Bad Bunny",Qué Pasaría...,25752550,23,2,False,spotify:track:0l0vcZMU7AOeQmUIREoI2U
2024-11-28,"Kendrick Lamar, Wallie the Sensei, Siete7x, Roddy Ricch","dodger blue (feat. wallie the sensei, siete7x, roddy ricch)",24658182,24,1,False,spotify:track:4K1Pg0FLno1ltzX3jeqT83
2024-11-28,Chappell Roan,"Good Luck, Babe!",24366899,25,33,False,spotify:track:0WbMK4wrZ1wFSty9F7FCgu
2024-11-28,Kendrick Lamar,heart pt. 6,23315962,26,1,False,spotify:track:1SGvjfc85yzqKXsfKcCxn2
2024-11-28,Benson Boone,Beautiful Things,23242371,27,45,False,spotify:track:3xkHsmpQCBMytMJNiDf3Ii
2024-11-28,KAROL G,Si Antes Te Hubiera Conocido,22815134,28,23,False,spotify:track:6WatFBLVB0x077xWeoVc2k
2024-11-28,"Rauw Alejandro, Romeo Santos",Khé?,22228911,29,2,False,spotify:track:1YYfyJ2yCvGFCxwjsIqEK9
2024-11-28,"Kendrick Lamar, AZ Chike",peekaboo (feat. azchike),21910464,30,1,False,spotify:track:2Uts1QFB4u2YNIMiqcb4de
2024-11-28,Brenda Lee,Rockin' Around The Christmas Tree,21568493,31,47,False,spotify:track:2EjXfH91m7f8HiJN1yQg97
2024-11-28,Sabrina Carpenter,Please Please Please,20700182,32,25,False,spotify:track:2tHwzyyOLoWSFqYNjeVMzj
2024-11-28,Gracie Abrams,"I Love You, I'm Sorry",19987566,33,17,False,spotify:track:51rfRCiUSvxXlCSCfIztBy
2024-11-28,Teddy Swims,Lose Control,19952045,34,55,False,spotify:track:17phhZDn6oGtzMe56NuWvj
2024-11-28,"Kendrick Lamar, SZA",gloria (with sza),19829153,35,1,False,spotify:track:0wgOhYnqZKjOHr6bmdz0aN
2024-11-28,The Neighbourhood,Sweater Weather,19610873,36,222,False,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6
2024-11-28,Lord Huron,The Night We Met,19512613,37,110,False,spotify:track:3hRV0jL3vUpRrcy398teAU
2024-11-28,Arctic Monkeys,I Wanna Be Yours,19418985,38,125,False,spotify:track:5XeFesFbtLpXzIVDNQP22n
2024-11-28,Bruno Mars,That's What I Like,19386184,39,120,False,spotify:track:0KKkJNfGyhkQ5aFogxQAPU
2024-11-28,Bobby Helms,Jingle Bell Rock,18729517,40,46,False,spotify:track:6TkXViJUO3SA6FMcrNwlD9
2024-11-28,"Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne","Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",18594671,41,5,False,spotify:track:3tFed7YsjGnIfxeLEQwx3R
2024-11-28,Linkin Park,The Emptiness Machine,18405962,42,12,False,spotify:track:1EDPVGbyPKJPeGqATwXZvN
2024-11-28,Bruno Mars,Locked out of Heaven,18330173,43,129,False,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI
2024-11-28,Ariana Grande,Santa Tell Me,18147498,44,47,False,spotify:track:0lizgQ7Qw35od7CYaoMBZb
2024-11-28,"Kendrick Lamar, Hitta J3, YoungThreat, Peysoh","gnx (feat. hitta j3, youngthreat, peysoh)",18030258,45,1,False,spotify:track:3aZptNYC6Z1YoumeqZcDcQ
2024-11-28,ROSÉ,number one girl,17738964,46,1,False,spotify:track:02CrqOYzrJR8fYOffhvRZZ
2024-11-28,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",17576032,47,60,False,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW
2024-11-28,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),17475534,48,92,False,spotify:track:7KA4W4McWYRpgf0fWsJZWB
2024-11-28,Bruno Mars,Just the Way You Are,17397565,49,99,False,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ
2024-11-28,Coldplay,Yellow,17225765,50,206,False,spotify:track:3AJwUDP919kvQ9QcozQPxg
2024-11-28,Shaboozey,A Bar Song (Tipsy),16949675,51,33,False,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K
2024-11-28,"Tyler, The Creator, Lola Young",Like Him (feat. Lola Young),16815839,52,5,False,spotify:track:6jbYpRPTEFl1HFKHk1IC0m
2024-11-28,Sia,Snowman,16646809,53,35,False,spotify:track:7uoFMmxln0GPXQ0AcCBXRq
2024-11-28,The Kid LAROI,NIGHTS LIKE THIS,16017251,54,23,False,spotify:track:1XBYiRV30ykHw5f4wm6qEn
2024-11-28,"Tito Double P, Peso Pluma",DOS DÍAS,16000624,55,13,False,spotify:track:5lKFO0PrOC9jmOlPEdjHsL
2024-11-28,"Gabito Ballesteros, Natanael Cano, Luis R Conriquez, Neton Vega",PRESIDENTE,15942190,56,5,False,spotify:track:4OLT65TRsOx3Iv1TlCcQVb
2024-11-28,Sabrina Carpenter,Bed Chem,15721398,57,14,False,spotify:track:1UHS8Rf6h5Ar3CDWRd3wjF
2024-11-28,Dean Martin,Let It Snow! Let It Snow! Let It Snow!,15582351,58,33,False,spotify:track:2uFaJJtFpPDc5Pa95XzTvg
2024-11-28,Ariana Grande,we can't be friends (wait for your love),15567720,59,38,False,spotify:track:51ZQ1vr10ffzbwIjDCwqm4
2024-11-28,One Direction,Night Changes,15519590,60,109,False,spotify:track:5O2P9iiztwhomNh8xkR9lJ
2024-11-28,Tito Double P,EL LOKERON,15508309,61,13,False,spotify:track:6X6m4xmdFcz31p1h7Qg68c
2024-11-28,Hozier,Too Sweet,15408620,62,36,False,spotify:track:19XpFsce28aByvCC4g89tJ
2024-11-28,The Goo Goo Dolls,Iris,15148980,63,65,False,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs
2024-11-28,Djo,End of Beginning,15117199,64,41,False,spotify:track:3qhlB30KknSejmIvZZLjOD
2024-11-28,Linkin Park,In the End,14873112,65,68,False,spotify:track:60a0Rd6pjrkxjPbaKzXjfq
2024-11-28,Tito Double P,NADIE,14644235,66,1,False,spotify:track:7sd6zMrgGpEa7NkQm9TRrg
2024-11-28,LISA,Moonlit Floor (Kiss Me),14604705,67,8,False,spotify:track:3yDRcs0Y4pPzkvMbUfeF9H
2024-11-28,Vance Joy,Riptide,14368037,68,198,False,spotify:track:2uXlHCUbq9OMUwx3hrk06o
2024-11-28,Andy Williams,It's the Most Wonderful Time of the Year,14215209,69,43,False,spotify:track:1IcR6RlgvDczfvoWJSSY2A
2024-11-28,Michael Bublé,It's Beginning to Look a Lot like Christmas,14210678,70,44,False,spotify:track:1rv46mRwDqMEhOBZ7vODg3
2024-11-28,"Cynthia Erivo, Ariana Grande",Defying Gravity,14041481,71,1,False,spotify:track:5QMrH5nszZZR3nefIj6Mar
2024-11-28,"Omar Courtz, De La Rose",Q U E V A S H A C E R H O Y ?,14032469,72,9,False,spotify:track:0Sr7ssScx54yxdM2ols7nW
2024-11-28,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),13833470,73,63,False,spotify:track:42VsgItocQwOQC3XWZ8JNA
2024-11-28,Mitski,My Love Mine All Mine,13822774,74,62,False,spotify:track:3vkCueOmm7xQDoJ17W1Pm3
2024-11-28,Kelly Clarkson,Underneath the Tree,13712345,75,35,False,spotify:track:3nAp4IvdMPPWEH9uuXFFV5
2024-11-28,SZA,Kill Bill,13696115,76,103,False,spotify:track:1Qrg8KqiBpW07V7PNxwwwL
2024-11-28,Taylor Swift,Cruel Summer,13646328,77,95,False,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr
2024-11-28,"Feid, ATL Jacob",LUNA,13610834,78,51,False,spotify:track:7bywjHOc0wSjGGbj04XbVi
2024-11-28,Sabrina Carpenter,Juno,13609045,79,14,False,spotify:track:21B4gaTWnTkuSh77iWEXdS
2024-11-28,Kendrick Lamar,Not Like Us,13407737,80,30,False,spotify:track:6AI3ezQ4o3HUoP6Dhudph3
2024-11-28,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",+57,13347025,81,3,False,spotify:track:3mg9jYNC1NihbthlglzrWP
2024-11-28,"Myke Towers, benny blanco",DEGENERE 👑 (feat. benny blanco),13343842,82,6,False,spotify:track:0qeIFEGRQqHoaJtLCl0U73
2024-11-28,"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),13333917,83,29,False,spotify:track:5IZXB5IKAD2qlvTPJYDCFB
2024-11-28,JENNIE,Mantra,13197616,84,7,False,spotify:track:2CspwnypzT7rcWI9RfsoSb
2024-11-28,"FloyyMenor, Cris MJ",Gata Only,13073092,85,42,False,spotify:track:2esZG2XFtuoWWA9AfDvSxy
2024-11-28,Artemas,i like the way you kiss me,12955274,86,36,False,spotify:track:3JG1uFc40wfyrqaWC7iv0e
2024-11-28,Linkin Park,Numb,12886177,87,39,False,spotify:track:2nLtzopw4rPReszdYBJU6h
2024-11-28,Teddy Swims,Bad Dreams,12883685,88,4,False,spotify:track:3nHuKdFJZm78CoeBnDcFKe
2024-11-28,"Tyler, The Creator, Daniel Caesar",St. Chroma (feat. Daniel Caesar),12834062,89,5,False,spotify:track:1QoyuMHNBe7lg3YW4Qtll4
2024-11-28,Linkin Park,Heavy Is the Crown,12773618,90,10,False,spotify:track:2HBBM75Xv3o2Mqdyh1NcM0
2024-11-28,Cigarettes After Sex,Apocalypse,12625105,91,124,False,spotify:track:0yc6Gst2xkRu0eMLeRMGCX
2024-11-28,Arctic Monkeys,505,12426108,92,151,False,spotify:track:58ge6dfP91o9oXMzq3XkIS
2024-11-28,Tom Odell,Another Love,12306433,93,190,False,spotify:track:7jtQIBanIiJOMS6RyCx6jZ
2024-11-28,Billie Eilish,CHIHIRO,12296362,94,28,False,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj
2024-11-28,Tommy Richman,MILLION DOLLAR BABY,12269624,95,31,False,spotify:track:5AJ9hqTS2wcFQCELCFRO7A
2024-11-28,"The Weeknd, Daft Punk",Starboy,12197850,96,217,False,spotify:track:7MXVkk9YMctZqd1Srtv4MB
2024-11-28,V,Love Me Again,12108629,97,68,False,spotify:track:2N0SPREDYqILVEFSsWF5N5
2024-11-28,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),12104289,98,72,False,spotify:track:2HRgqmZQC0MC7GeNuDIXHN
2024-11-28,"Peso Pluma, Neton Vega",LA PATRULLA,12097415,99,23,False,spotify:track:2aYZaN5SmkRDLsrrV8GkBQ
2024-11-28,"MC Tuto, DJ Glenner",Barbie,12076452,100,5,False,spotify:track:6s1kzj4EbhFLXbuAGJbhbn
2024-11-28,Juice WRLD,All Girls Are The Same,12031027,101,89,False,spotify:track:4VXIryQMWpIdGgYR4TrjT1
2024-11-28,Chappell Roan,HOT TO GO!,12013292,102,24,False,spotify:track:4xdBrk0nFZaP54vvZj0yx7
2024-11-28,"Tito Double P, Chino Pacas",ESCAPATE,11893451,103,12,False,spotify:track:6HrALJOMsfPCCbUo5cJCON
2024-11-28,Ariana Grande,Popular,11874602,104,1,False,spotify:track:3i8fIJNV0yuC4kXT3SkVBZ
2024-11-28,Myles Smith,Stargazing,11814725,105,29,False,spotify:track:3Vr3zh0r7ALn8VLqCiRR10
2024-11-28,Jin,I’ll Be There,11771487,106,5,False,spotify:track:2SR0alFA2oWYXSoePGTj0V
2024-11-28,Frank Ocean,Pink + White,11644536,107,80,False,spotify:track:3xKsf9qdS1CyvXSMEid6g8
2024-11-28,Juice WRLD,Lucid Dreams,11585654,108,198,False,spotify:track:285pBltuF7vW8TeWk8hdRR
2024-11-28,Michael Bublé,Holly Jolly Christmas,11536786,109,37,False,spotify:track:67mgz7S5y7hnCE63YBjfO6
2024-11-28,Miley Cyrus,Flowers,11454589,110,98,False,spotify:track:7DSAEUvxU8FajXtRloy8M0
2024-11-28,The Walters,I Love You So,11368649,111,133,False,spotify:track:4SqWKzw0CbA05TGszDgMlc
2024-11-28,The Weeknd,Blinding Lights,11352523,112,261,False,spotify:track:0VjIjW4GlUZAMYd2vXMi3b
2024-11-28,José Feliciano,Feliz Navidad,11302691,113,35,False,spotify:track:3qCeq0rWK67SoBDgFd2sId
2024-11-28,FloyyMenor,PELIGROSA,11229006,114,16,False,spotify:track:42wdz3j7gstgUuhoFLCXqd
2024-11-28,"Charli xcx, Billie Eilish",Guess featuring billie eilish,11188672,115,17,False,spotify:track:0IsIY8pfu1yaGkPUD7pkDx
2024-11-28,Tate McRae,2 hands,11175692,116,2,False,spotify:track:1f18HzFpegqvH4ibGJyeMJ
2024-11-28,Dasha,Austin (Boots Stop Workin'),11152215,117,38,False,spotify:track:2uqYupMHANxnwgeiXTZXzd
2024-11-28,Arctic Monkeys,No. 1 Party Anthem,11143019,118,3,False,spotify:track:5TTGoX70AFrTvuEtqHK37S
2024-11-28,Addison Rae,Diet Pepsi,11092157,119,13,False,spotify:track:6MzofobZt2dm0Kf1hTThFz
2024-11-28,SZA,Snooze,11085423,120,92,False,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2
2024-11-28,"Rvssian, Rauw Alejandro, Ayra Starr",Santa,11081913,121,32,False,spotify:track:6a9Z1jUms915w4O7N1PxjY
2024-11-28,"The Chainsmokers, Coldplay",Something Just Like This,11041137,122,235,False,spotify:track:6RUKPb4LETWmmr3iAEQktW
2024-11-28,The Weeknd,Die For You,11031577,123,146,False,spotify:track:2LBqCSwhJGcFQeTHMVGwy3
2024-11-28,Ed Sheeran,Shape of You,10973738,124,342,False,spotify:track:7qiZfU4dY1lWllzX7mPBI3
2024-11-28,Noah Kahan,Stick Season,10966523,125,60,False,spotify:track:0mflMxspEfB0VbI1kyLiAv
